Company Name,State,Rating,Date,Time,Url
Casabianca Pizzeria,NY 10019,6.8,1/8/18,6:00,https://onebite.app/restaurant/casabianca-pizzeria-new-york-ny-28c12975/review/d77ee9fa-4a7f-4261-8f94-c98270cd2366
Sottosuolo NYC,NY 10016,6.3,1/4/18,6:00,https://onebite.app/restaurant/sottosuolo-nyc-new-york-ny-3928927c/review/bfd67825-83eb-4870-ace9-87ee31590604
Mariella Pizza,NY 10021,6.9,1/3/18,6:00,https://onebite.app/restaurant/mariella-pizza-new-york-ny-5d3b43c6/review/08f9abf4-b933-402a-aec0-e8866b6ad598
Bella Blu,NY 10021,7.2,1/2/18,1:00,https://onebite.app/restaurant/bella-blu-new-york-ny-d9f367fb/review/48a988da-ef90-4976-a295-0d3cb95c3b6e
John & Tony's,NY 10065,6.7,12/20/17,6:00,https://onebite.app/restaurant/john-and-tonys-new-york-ny-57976445/review/2e96da9d-b0fe-408a-9230-5b1067def0bc
Angelo's Pizzeria,WV 24740,5.5,12/14/17,6:00,https://onebite.app/restaurant/angelos-pizzeria-princeton-wv-451ff782/review/31fe1203-6527-4f57-b477-5bd6b45c1901
Il Forno Pizza,NY 10003,6.3,12/12/17,6:00,https://onebite.app/restaurant/il-forno-pizza-new-york-ny-be208f31/review/0d3f8432-f0ef-412a-8394-df3f239db708
Scarr's Pizza,NY 10002,7.7,12/11/17,1:00,https://onebite.app/restaurant/scarrs-pizza-new-york-ny-08ef92db/review/5c77d93e-7db8-4a00-9eff-3d9d67bb6893
Double Zero,NY 10003,8.5,12/8/17,6:00,https://onebite.app/restaurant/double-zero-new-york-ny-bf9ec907/review/9ee5ae88-1342-4c17-9f00-1f339d4f4fbf
Buca di Beppo Italian Restaurant,NY 10036,1.2,12/6/17,6:00,https://onebite.app/restaurant/buca-di-beppo-italian-restaurant-new-york-ny-a7f08101/review/71bdf287-0ff9-4d76-bbe5-6ca5392e4141
Solo Pizza,NY 10009,6.1,12/5/17,6:00,https://onebite.app/restaurant/solo-pizza-new-york-ny-f8786f10/review/e9bed8ad-7ab8-4914-81ac-9fc901657b00
Stone Bridge Pizza & Salad,NY 10017,7.2,11/30/17,6:00,https://onebite.app/restaurant/stone-bridge-pizza-and-salad-new-york-ny-8fd7284b/review/fb16d4c2-13f3-4744-bb2d-6f4552fcb90d
Famous Pizza,NY 10016,1.8,11/29/17,1:00,https://onebite.app/restaurant/famous-pizza-new-york-ny-83aef8ed/review/982a44b9-d210-4724-8bd2-6c0ee9f1cb5f
Sorbillo Pizzeria,NY 10012,7.1,11/28/17,6:00,https://onebite.app/restaurant/sorbillo-pizzeria-new-york-ny-e7a5becb/review/df45008e-7ac0-4d83-a13d-020a02c2cb92
New York Sal's Pizza,NY 10019,7.1,11/27/17,6:00,https://onebite.app/restaurant/new-york-sals-pizza-new-york-ny-10cba5ac/review/334ac9cf-90b1-407f-bfba-44ee9e611a8f
Gnocco,NY 10009,7.4,11/20/17,1:00,https://onebite.app/restaurant/gnocco-new-york-ny-01454669/review/8052df88-7fcd-44a3-888a-2e31e5f7ef2f
5 Boroughs Pizza,NY 10013,3.4,11/17/17,6:00,https://onebite.app/restaurant/5-boroughs-pizza-new-york-ny-e0ebd069/review/d470ff91-ff3d-426b-b34e-1548a75db8cd
Steve's Pizza,NY 10006,2.2,11/16/17,6:00,https://onebite.app/restaurant/steves-pizza-new-york-ny-1ec66ab3/review/705eb22a-b829-448f-9564-b160b8016e4f
Majestic Pizza and Calzones,NY 10007,7.1,11/15/17,6:00,https://onebite.app/restaurant/majestic-pizza-and-calzones-new-york-ny-2733805e/review/32dc1a45-89ce-427c-b7ec-d228aced686b
Serafina Meatpacking,NY 10014,7.8,11/13/17,6:00,https://onebite.app/restaurant/serafina-meatpacking-new-york-ny-e7c79a92/review/2f7de7f8-7852-4b04-9031-ceeee4e22b4b
Joe's Pizza,NY 10014,8.5,11/10/17,1:00,https://onebite.app/restaurant/joes-pizza-new-york-ny-57dc36cc/review/8e032566-bae0-4892-b93e-105b0576e658
B Side Pizza & Wine Bar,NY 10019,6.3,11/10/17,6:00,https://onebite.app/restaurant/b-side-pizza-and-wine-bar-new-york-ny-ed5ecb5b/review/2af6da73-dee2-48c3-800f-fdedfa671623
Bronx Pizza,CA 92103,8.1,11/3/17,6:00,https://onebite.app/restaurant/bronx-pizza-san-diego-ca-de8fd22a/review/a5551d34-fcd2-41fa-a9fd-d3bf78935368
Filippis Pizza Grotto Pacific Beach,CA 92109,6.7,11/2/17,6:00,https://onebite.app/restaurant/filippis-pizza-grotto-pacific-beach-san-diego-ca-78881c2f/review/8999220b-99b3-4c3d-8f3c-71e1357420c8
Vito's Pizza,CA 90404,8.2,11/1/17,2:00,https://onebite.app/restaurant/vitos-pizza-santa-monica-ca-a6762941/review/9650dd31-be26-4f1b-b1f8-501bd3c5d856
Joe's Pizza,CA 90401,8.3,10/31/17,4:00,https://onebite.app/restaurant/joes-pizza-santa-monica-ca-3f6c7a07/review/3ebe15fd-ccce-408d-9f00-531f150e7ba1
Francesco's Pizzeria,NY 10023,8.1,10/27/17,6:00,https://onebite.app/restaurant/francescos-pizzeria-new-york-ny-21f3541c/review/cc09d389-9bf5-4468-9af4-9e48fe28fad7
Cafe 28,NY 10016,2.1,10/26/17,6:00,https://onebite.app/restaurant/cafe-28-new-york-ny-c05a0f96/review/a44c3407-1128-4b1f-b9fe-2365cec19db8
Daniela Trattoria,NY 10036,3.6,10/25/17,6:00,https://onebite.app/restaurant/daniela-trattoria-new-york-ny-31058e3d/review/15695350-5c98-4c9b-bcfd-2462677d1aab
Italian Village Pizzeria,NY 10075,7.7,10/24/17,6:00,https://onebite.app/restaurant/italian-village-pizzeria-new-york-ny-24c1bd45/review/e8062c81-1f54-40b0-974b-676561165f07
Barilla Restaurants,NY 10001,6.2,10/23/17,2:00,https://onebite.app/restaurant/barilla-restaurants-new-york-ny-a08979c8/review/9276aa47-eec5-4b5a-bcf5-9a4fe9bfaa97
La Mia Pizza,NY 10075,6.7,10/20/17,6:00,https://onebite.app/restaurant/la-mia-pizza-new-york-ny-0ada6f46/review/5e70ebd7-834a-49ef-9d0f-b233887954fa
Brier Hill Pizza & Wings,OH 44471,7.0,10/19/17,6:00,https://onebite.app/restaurant/brier-hill-pizza-and-wings-youngstown-oh-8c5a8768/review/d47f6306-5953-4e61-b204-7ff1c7a0d2b2
Avalon Downtown Pizzeria,OH 44503,7.1,10/18/17,6:00,https://onebite.app/restaurant/avalon-downtown-pizzeria-youngstown-oh-7da154a8/review/f38cb542-2ebe-44a0-bc1c-7f834660d15e
Bruno Bros Pizza,OH 44515,6.4,10/17/17,6:00,https://onebite.app/restaurant/bruno-bros-pizza-austintown-oh-511a8d1b/review/9aa8d8a2-323c-4bdb-8eb4-baba7fe69c7c
Belleria Pizzeria,OH 44515,6.8,10/16/17,4:00,https://onebite.app/restaurant/belleria-pizzeria-youngstown-oh-f8a10a91/review/c022f6c6-8963-447d-b2a9-5d35444eacfc
Wedgewood Fernando's Pizza - Austintown,OH 44515,7.2,10/14/17,2:00,https://onebite.app/restaurant/wedgewood-fernandos-pizza-austintown-youngstown-oh-fed60063/review/778b398f-b8a7-46a8-b596-c370142ffd7b
Adoro Lei,NY 10013,7.8,10/12/17,6:00,https://onebite.app/restaurant/adoro-lei-new-york-ny-e400000f/review/553ac76e-a6aa-49ff-b155-80d0941ef2cd
Covina,NY 10016,5.6,10/11/17,6:00,https://onebite.app/restaurant/covina-new-york-ny-885c7013/review/83942683-d079-4505-9616-30cdf4ec20a5
Umberto's Pizzeria & Restaurant,NY 11040,8.6,10/9/17,6:00,https://onebite.app/restaurant/umbertos-pizzeria-and-restaurant-new-hyde-park-ny-d87b0ba9/review/ee3c7f4e-4ed8-4cd5-b184-8d63149cd71c
Cottage Inn Pizza,MI 48104,3.1,10/7/17,12:0,https://onebite.app/restaurant/cottage-inn-pizza-ann-arbor-mi-cead5542/review/7d07bea3-6835-44ad-a977-867f9374d254
New York Pizza Depot,MI 48104,5.4,10/6/17,4:00,https://onebite.app/restaurant/new-york-pizza-depot-ann-arbor-mi-f51c25e5/review/79286ca0-4bef-4b65-969d-806892b3ebfa
Buddy's Pizza - Dearborn,MI 48124,7.6,10/5/17,8:00,https://onebite.app/restaurant/buddys-pizza-dearborn-dearborn-mi-856e8023/review/644320e6-e945-4ab1-bd5b-6860cdce1bf0
&pizza - Nomad,NY 10001,6.3,10/3/17,2:00,https://onebite.app/restaurant/andpizza-nomad-new-york-city-ny-2a47c130/review/334be61c-dba3-497c-afa3-f18e77130031
&pizza - Astor Place,NY 10003,6.3,10/3/17,4:00,https://onebite.app/restaurant/andpizza-astor-place-new-york-city-ny-d2230e11/review/98208918-c45b-41b2-a1fd-6775e69c2976
Company,NY 10001,7.2,10/2/17,6:00,https://onebite.app/restaurant/company-new-york-ny-80f96c7b/review/cd5e8dd9-3f11-417c-9224-cad428e1130c
Benny Marzano's,VA 24060,7.1,9/30/17,6:00,https://onebite.app/restaurant/benny-marzanos-blacksburg-va-edffab63/review/0443f4bd-2643-4b6a-b442-6c0d3daa112b
Bazbeaux Pizza,IN 46204,5.1,9/28/17,6:00,https://onebite.app/restaurant/bazbeaux-pizza-indianapolis-in-4e012e0e/review/03f3819d-5ca7-4282-85ba-6abc1aad257f
Goodfellas Pizzeria,IN 46204,8.1,9/27/17,6:00,https://onebite.app/restaurant/goodfellas-pizzeria-indianapolis-in-dd8867c2/review/2f6b52b1-943c-4fe4-bf4b-c31b4d763e4c
Napolese Pizzeria,IN 46204,4.1,9/26/17,6:00,https://onebite.app/restaurant/napolese-pizzeria-indianapolis-in-9012a246/review/e83f7b37-930a-45d5-ac3c-399460180ab1
Empire Slice House,OK 73106,7.5,9/25/17,6:00,https://onebite.app/restaurant/empire-slice-house-oklahoma-city-ok-9e3c6451/review/6fec151e-2fa6-48b0-81e2-752c0dc45def
The Wig & Pen Pizza Pub,IA 52246,7.1,9/24/17,6:00,https://onebite.app/restaurant/the-wig-and-pen-pizza-pub-iowa-city-ia-62eb5224/review/1d054faa-3530-432f-9d10-f71f7b1ce958
Casey's General Store,IA 52241,5.2,9/23/17,6:00,https://onebite.app/restaurant/caseys-general-store-coralville-ia-e79d3271/review/f9b185a0-af41-4eb2-a937-6eb8725613f4
Nick's Pizza,NY 10128,6.6,9/22/17,2:00,https://onebite.app/restaurant/nicks-pizza-new-york-ny-28813ac5/review/4caf8088-655c-439d-aca8-5ca486e8d24d
Girello,NY 10013,6.9,9/20/17,6:00,https://onebite.app/restaurant/girello-new-york-ny-41ad6bd4/review/57c81379-b1fc-491d-81a7-4e14f7c21c0e
Fenway Park,MA 02115,2.4,9/19/17,6:00,https://onebite.app/restaurant/fenway-park-boston-ma-b4400f4d/review/8f220d0f-36ea-49c4-8726-db2b73f728e1
The Original Impellizeri's Pizza,KY 40202,5.8,9/18/17,2:00,https://onebite.app/restaurant/the-original-impellizeris-pizza-louisville-ky-c31d24e2/review/8d8feec6-b6c4-41e4-bb32-1d693d4136d2
Bearno's By the Bridge,KY 40202,6.4,9/16/17,6:00,https://onebite.app/restaurant/bearnos-by-the-bridge-louisville-ky-c17859c4/review/acae3aad-a537-4061-818f-bfbe0835a482
The Post,KY 40217,0.2,9/15/17,6:00,https://onebite.app/restaurant/the-post-louisville-ky-aa389f1f/review/283cfbba-8527-4763-be97-1790ebf0d214
Vapiano,NY 10003,5.2,9/14/17,6:00,https://onebite.app/restaurant/vapiano-new-york-ny-2ec84609/review/e4c1c40f-bedd-4e6b-9254-72760c1e6d84
Rock Pizza Scissors,NY 10036,7.9,9/13/17,2:00,https://onebite.app/restaurant/rock-pizza-scissors-new-york-ny-555c8013/review/d305cb16-5814-4d24-a78e-974c27666f3f
Sicilia Fine Italian Specialties,OH 43201,6.9,9/12/17,6:00,https://onebite.app/restaurant/sicilia-fine-italian-specialties-columbus-oh-d0f5c228/review/4ea7b652-7789-430f-a11d-a3e06deda505
Adriatico's New York Style Pizza,OH 43201,5.4,9/11/17,6:00,https://onebite.app/restaurant/adriaticos-new-york-style-pizza-columbus-oh-b6734081/review/855236d0-a93c-4028-be2e-96efbb0acf5e
The O Patio & Pub,OH 43201,6.4,9/9/17,6:00,https://onebite.app/restaurant/the-o-patio-and-pub-columbus-oh-62d670ba/review/d4211203-a650-4f7f-a186-af5fff5f2d66
Leone's Pizza,OH 43229,7.8,9/8/17,2:00,https://onebite.app/restaurant/leones-pizza-columbus-oh-144214d3/review/9fb6bb0b-a359-43dd-ab78-cc799dc2499a
Regina Pizzeria,MA 02113,9.1,9/7/17,6:00,https://onebite.app/restaurant/regina-pizzeria-boston-ma-85eb63a9/review/7f43438e-1329-4367-b382-1877676c6561
Industry Kitchen,NY 10005,0.0,9/6/17,6:00,https://onebite.app/restaurant/industry-kitchen-new-york-ny-daf48578/review/2c4d934a-706d-443d-9122-c81a8cc80688
Va Bene,NY 10028,6.4,9/5/17,6:00,https://onebite.app/restaurant/va-bene-new-york-ny-4b476372/review/6d88db8a-8ce2-4524-b930-0783261831e1
Ciao Vineria con Cucina,NY 10012,7.7,8/31/17,2:00,https://onebite.app/restaurant/ciao-vineria-con-cucina-new-york-ny-4e0a484c/review/c3b862f7-55f4-44ee-8b2c-9e8a0fbdbad2
Sal's Little Italy,NY 10013,8.1,8/30/17,6:00,https://onebite.app/restaurant/sals-little-italy-new-york-ny-ddff12d6/review/68c59e3a-68ea-4277-ad36-3f80c0fa07a7
Encore Beach Club,NV 89109,1.4,8/29/17,6:00,https://onebite.app/restaurant/encore-beach-club-las-vegas-nv-e6642c89/review/a6c578c4-ffb1-4dd5-91c8-42c1786b3483
Pizza Rock,NV 89101,7.3,8/28/17,7:00,https://onebite.app/restaurant/pizza-rock-las-vegas-nv-b9f8a43e/review/61c7bfcb-2174-4afa-97d3-571736ea2628
Naked City Pizza Shop,NV 89102,5.6,8/25/17,9:00,https://onebite.app/restaurant/naked-city-pizza-shop-las-vegas-nv-c28650d9/review/acd4260f-781a-4b7a-9a0c-1bcf206d4cc2
Moneyline Pizza & Bar,NV 89109,6.2,8/24/17,4:00,https://onebite.app/restaurant/moneyline-pizza-and-bar-las-vegas-nv-6967263d/review/d27e36d3-e4bb-4bde-82f8-2e3766cb212e
Lil Frankie's,NY 10003,8.5,8/21/17,2:00,https://onebite.app/restaurant/lil-frankies-new-york-ny-c49b4593/review/8549fd6f-d407-40eb-a096-b979b34d7e30
Oath Pizza - Nantucket,MA 02554,9.3,8/17/17,6:00,https://onebite.app/restaurant/oath-pizza-nantucket-nantucket-ma-387b8e35/review/f29a8ef3-dfd1-4785-a0d1-3a1e21d6a2ce
Speedy Romeo,NY 10002,8.3,8/11/17,6:00,https://onebite.app/restaurant/speedy-romeo-new-york-ny-24da2dd3/review/4b91a455-bb5d-4865-82ba-d85f876c536a
Tavola,NY 10018,6.3,8/10/17,6:00,https://onebite.app/restaurant/tavola-new-york-ny-774116b3/review/ce8b9edd-c342-4b9f-b3cc-e7ccebf7ff04
Sacco Pizza,NY 10019,8.1,8/9/17,2:00,https://onebite.app/restaurant/sacco-pizza-new-york-ny-38a36000/review/aa10c26a-eee3-4ce7-be54-f1c3a9438401
New Park Pizza,NY 11414,7.8,8/8/17,6:00,https://onebite.app/restaurant/new-park-pizza-howard-beach-ny-d399ffa2/review/3e55aff1-abf1-42c0-b046-c76a819d45d4
Pies on Wheels,NY 12866,6.5,8/7/17,4:00,https://onebite.app/restaurant/pies-on-wheels-saratoga-springs-ny-e8d03ffc/review/ca69d6ae-5402-40f7-81a9-5e18a33678de
Nove Italian Restaurant,NY 12831,8.6,8/4/17,12:0,https://onebite.app/restaurant/nove-italian-restaurant-gansevoort-ny-094c0422/review/3f05f5bd-0c69-4af4-8203-74151789cbda
Song E Napule,NY 10012,7.7,8/1/17,6:00,https://onebite.app/restaurant/song-e-napule-new-york-ny-9e52b33e/review/bc1937ed-7281-4d0b-956b-ba788c0d4681
La Vera Pizzeria & Restaurant,NY 10017,6.2,7/31/17,6:00,https://onebite.app/restaurant/la-vera-pizzeria-and-restaurant-new-york-ny-d1fcf46a/review/d8238198-7160-473e-bf3c-c719881f995a
Manhattan Brick Oven Pizza,NY 10065,7.9,7/27/17,6:00,https://onebite.app/restaurant/manhattan-brick-oven-pizza-new-york-ny-3f5ad752/review/b4229402-e3e5-419d-8c84-265440949c07
Ben's Pizzeria,NY 10012,5.4,7/26/17,2:00,https://onebite.app/restaurant/bens-pizzeria-new-york-ny-f1c8298f/review/35253ce0-c3b8-43b6-93d9-10a00a825c4c
Emily - West Village,NY 10014,7.2,7/25/17,6:00,https://onebite.app/restaurant/emily-west-village-new-york-ny-683b2dcd/review/2498dbf4-0302-4541-8f96-53558c41cc83
Numero 28 Pizzeria - West Village,NY 10014,8.2,7/24/17,6:00,https://onebite.app/restaurant/numero-28-pizzeria-west-village-new-york-ny-6a35c321/review/cee7bcc6-8340-4377-a29b-c04b1fbfc168
310 Bowery Bar,NY 10012,8.1,7/20/17,6:00,https://onebite.app/restaurant/310-bowery-bar-new-york-ny-bad5d690/review/40d60e57-48a4-4d66-bbe6-1e864253b9b1
Rubirosa,NY 10012,8.1,7/18/17,2:00,https://onebite.app/restaurant/rubirosa-new-york-ny-4609cfe2/review/3054499d-05a9-4c56-b4c2-32e7a5e0f56c
Alphonso's Pizzeria & Trattoria,NY 10002,6.2,7/17/17,6:00,https://onebite.app/restaurant/alphonsos-pizzeria-and-trattoria-new-york-ny-8da5da11/review/5d433fb4-a550-4811-b469-b1e323607f1c
Rizzo's Fine Pizza,NY 10002,8.6,7/13/17,6:00,https://onebite.app/restaurant/rizzos-fine-pizza-new-york-ny-55edfd37/review/b6c9d803-86ac-4e2b-8d9c-3ada16c49107
Wild,NY 10014,4.1,7/12/17,2:00,https://onebite.app/restaurant/wild-new-york-ny-cf7e985d/review/bf35f242-2f41-4d75-8638-219a3849f866
NORMA Gastronomia Siciliana,NY 10016,7.8,7/11/17,6:00,https://onebite.app/restaurant/norma-gastronomia-siciliana-new-york-ny-3be6fd2e/review/e1f40ba4-2198-4184-be97-f2a996f4b695
Rossetti's Pizza,NY 10013,6.2,7/10/17,6:00,https://onebite.app/restaurant/rossettis-pizza-new-york-ny-e7e41f8d/review/c297462d-72d8-4e86-b306-e1ad2cfe2c91
Big Nick's Burger & Pizza Joint Too,NY 10023,4.2,7/7/17,6:00,https://onebite.app/restaurant/big-nicks-burger-and-pizza-joint-too-new-york-ny-11b431f0/review/3f682086-79d1-4f60-8996-c66302a73a99
Cafe Fiorello,NY 10023,7.2,7/6/17,2:00,https://onebite.app/restaurant/cafe-fiorello-new-york-ny-24283e31/review/d93cb302-12b6-4866-8c25-af1b4f01702e
Angelo Bellini,NY 10022,5.7,6/28/17,6:00,https://onebite.app/restaurant/angelo-bellini-new-york-ny-850a61d9/review/6f748777-3d5c-42d6-9323-4353d7d27385
Merilu Pizza Al Metro,NY 10019,8.2,6/27/17,6:00,https://onebite.app/restaurant/merilu-pizza-al-metro-new-york-ny-e32566db/review/607c3c44-61b2-4af8-ac74-e99276839b8d
Black Sheep Pizza - Minneapolis,MN 55404,8.3,6/26/17,6:00,https://onebite.app/restaurant/black-sheep-pizza-minneapolis-minneapolis-mn-7bb05441/review/872b51f9-5cef-45b9-980d-23837e151ac8
F & M Slice Pizza,NY 10009,0.2,6/23/17,6:00,https://onebite.app/restaurant/f-and-m-slice-pizza-new-york-ny-a9da497a/review/b6c5222d-f552-4f5d-8c60-50872cacae49
Yankee Pizza,NY 10009,4.8,6/22/17,6:00,https://onebite.app/restaurant/yankee-pizza-new-york-city-ny-65312d77/review/037bc0b3-b5f0-4d5e-8ebe-a19f281edc3e
Farinella Bakery Pizza,NY 10065,6.2,6/21/17,6:00,https://onebite.app/restaurant/farinella-bakery-pizza-new-york-ny-ce1e774b/review/250eda0e-0eec-44c7-9e16-4855f591e3c5
Capizzi,NY 10018,7.1,6/20/17,2:00,https://onebite.app/restaurant/capizzi-new-york-ny-c7e3c36c/review/abb2165b-17c0-4082-a8eb-0949200e8d42
Patsy's Pizzeria,NY 10017,8.6,6/19/17,6:00,https://onebite.app/restaurant/patsys-pizzeria-new-york-ny-8dd10522/review/4d5f2cf1-20ce-4c9a-af46-bff298e14561
Pasta Lovers,NY 10019,4.8,6/16/17,6:00,https://onebite.app/restaurant/pasta-lovers-new-york-ny-2c028cd0/review/27248eef-50e0-4f61-bd40-6878ba8a5078
Radio City Pizza,NY 10019,6.1,6/15/17,6:00,https://onebite.app/restaurant/radio-city-pizza-new-york-ny-947af1b7/review/dc670630-3f93-4bdc-96c1-c1bcf0b0760e
Saluggi's,NY 10013,8.2,6/14/17,6:00,https://onebite.app/restaurant/saluggis-new-york-ny-d1411a03/review/e7f600e0-e68c-4f39-b93f-ae9b4b056aec
Picciotto NYC,NY 10022,8.4,6/13/17,2:00,https://onebite.app/restaurant/picciotto-nyc-new-york-ny-804563a7/review/049b2c79-61e4-447f-9afc-3b8c74437c61
Borrelli's,NY 11554,7.9,6/12/17,6:00,https://onebite.app/restaurant/borrellis-east-meadow-ny-725747ea/review/770fe193-4645-418a-be52-1e1cffe1ac75
Saba's Pizza Upper East,NY 10028,8.4,6/9/17,6:00,https://onebite.app/restaurant/sabas-pizza-upper-east-new-york-ny-59c06abf/review/42d7ebcf-a90e-4f5b-8afa-6a2c4f9c1082
Carve,NY 10036,4.1,6/8/17,2:00,https://onebite.app/restaurant/carve-new-york-ny-53ea1f17/review/f2198243-92b7-47a7-9ba5-3f843e697dc8
Kesté Pizza & Vino,NY 10014,6.4,6/7/17,6:00,https://onebite.app/restaurant/keste-pizza-and-vino-new-york-ny-3587611f/review/652d7fbf-fdd3-4825-9f49-72d95e9f0c03
Claudio Pizzeria,NY 10036,6.4,6/6/17,6:00,https://onebite.app/restaurant/claudio-pizzeria-new-york-ny-44fe84fc/review/5579edea-7cbb-4ca9-b60b-6f6a42fbfec6
Nizza,NY 10036,6.8,6/5/17,6:00,https://onebite.app/restaurant/nizza-new-york-ny-97de8454/review/32c58e9e-ae2c-4443-a57b-3ac1aebda78a
Olio e Piú,NY 10014,5.2,6/2/17,6:00,https://onebite.app/restaurant/olio-e-piu-new-york-ny-6b91ee65/review/8f325370-263f-4691-bcc4-ab90992ac578
Regina Pizzeria,CT 06338,6.4,6/1/17,2:00,https://onebite.app/restaurant/regina-pizzeria-mashantucket-ct-8f0f0c68/review/093054a7-fef0-467e-81a0-7153bcad14a3
Pecorino,NY 10012,7.4,5/31/17,6:00,https://onebite.app/restaurant/pecorino-new-york-ny-82b96dc4/review/28b6f0a4-cb29-4a3e-b316-08f9349e6577
Fiore's Pizza,NY 10012,7.0,5/30/17,6:00,https://onebite.app/restaurant/fiores-pizza-new-york-ny-41e4d4c2/review/a8ebcaa2-a915-46a8-8a29-52ed20021da7
Intrepid Summer Movie Series,NY 10036,2.7,5/26/17,6:00,https://onebite.app/restaurant/intrepid-summer-movie-series-new-york-ny-5bb90165/review/05a200be-009e-4a81-9eea-0a2d11f349eb
Muzzarella Pizza,NY 10009,6.6,5/25/17,2:00,https://onebite.app/restaurant/muzzarella-pizza-new-york-ny-02dfe9e8/review/06c1d0b2-294c-4e09-8a58-db6c6258e31e
Arturo's,NY 10012,7.9,5/24/17,6:00,https://onebite.app/restaurant/arturos-new-york-ny-27b34c7f/review/a29ef640-12e8-441b-859b-be7d173878a0
Picasso Pizza,NY 10280,4.2,5/23/17,6:00,https://onebite.app/restaurant/picasso-pizza-new-york-ny-608f090f/review/e2b04280-2df9-4a98-8a81-747c46c7e282
Baker's Pizza,NY 10009,7.3,5/22/17,6:00,https://onebite.app/restaurant/bakers-pizza-new-york-ny-f7a5f020/review/d9bf2672-1cb6-418d-8f33-3176f9eba50a
Sutton Pizzeria,NY 10065,6.3,5/17/17,6:00,https://onebite.app/restaurant/sutton-pizzeria-new-york-ny-0549e9e7/review/b1fa3c96-b085-4500-bbf6-9d605e9eed1a
Halftime Pizza,MA 02114,9.2,5/17/17,12:0,https://onebite.app/restaurant/halftime-pizza-boston-ma-bfea78c5/review/ab0bce42-7657-4987-a067-43104f798f3e
John's of Times Square,NY 10036,8.4,5/16/17,6:00,https://onebite.app/restaurant/johns-of-times-square-new-york-ny-547b5cdf/review/0ec376f7-1439-4ebd-b51a-953dbc0c097e
Pizza Park,NY 10021,4.0,5/15/17,6:00,https://onebite.app/restaurant/pizza-park-new-york-ny-e4cf7a5b/review/404f9c4c-1bfc-487a-97d3-0f011ecdb444
Cafe Daniello's,NY 10022,8.1,5/12/17,6:00,https://onebite.app/restaurant/cafe-daniellos-new-york-ny-43d65e15/review/d73c49f9-63b5-4d36-aa9d-eff7488263ab
Kiss My Slice,NY 10022,7.1,5/11/17,6:00,https://onebite.app/restaurant/kiss-my-slice-new-york-ny-43cf77b1/review/09841934-4e1e-4ac4-86cc-3ced974e7f98
Sofia Pizza Shoppe,NY 10022,7.9,5/9/17,2:00,https://onebite.app/restaurant/sofia-pizza-shoppe-new-york-ny-1d7be0f2/review/8795f4a4-d996-4ac7-b981-fdf71296b8b5
IPizzaNY,NY 10019,2.1,5/4/17,2:00,https://onebite.app/restaurant/ipizzany-new-york-ny-e59814ae/review/1a566e1b-83fc-44d6-b73d-ea29b9bba1be
Uncle Mario's Brick Oven Pizza,NY 10019,7.1,5/3/17,2:00,https://onebite.app/restaurant/uncle-marios-brick-oven-pizza-new-york-ny-21b004a1/review/ecf022ed-8b70-49a1-ba2c-1d7f2c3c56a1
Pranzo Pizza & Pasta,NY 10004,5.9,5/2/17,2:00,https://onebite.app/restaurant/pranzo-pizza-and-pasta-new-york-ny-f2862b05/review/5be73ea6-23b9-44d7-bfde-c0e5b142ec27
The Grotto Pizzeria & Ristorante,NY 10004,3.3,5/1/17,2:00,https://onebite.app/restaurant/the-grotto-pizzeria-and-ristorante-new-york-ny-98928e5d/review/b95f9666-634b-45d5-a329-e977c95a9e5c
Neapolitan Express,NY 10005,8.1,4/28/17,2:00,https://onebite.app/restaurant/neapolitan-express-new-york-ny-e7002ffc/review/ee54f031-0f99-4f07-ba66-a5d08a0d531c
Phil's Pizza,NY 10014,7.7,4/27/17,2:00,https://onebite.app/restaurant/phils-pizza-new-york-ny-825e3a9b/review/3ef5c093-89d1-4b5e-9053-9f02ff229112
Snacks,NV 89109,5.0,4/26/17,3:00,https://onebite.app/restaurant/snacks-las-vegas-nv-ef475fa5/review/39ea17ca-508c-4b0d-9589-57db23e7b286
Georgio Pizzeria,NY 10004,6.4,4/26/17,2:00,https://onebite.app/restaurant/georgio-pizzeria-new-york-ny-12d6f551/review/db1ef41a-2751-4667-bed5-0ed97394b1ed
Da Vinci Pizza,NY 10041,2.5,4/25/17,2:00,https://onebite.app/restaurant/da-vinci-pizza-new-york-ny-a6d2284f/review/24ac4161-0dd2-4dcf-bd97-898acb860a5e
Pizza Gaga,NY 10011,0.9,4/24/17,2:00,https://onebite.app/restaurant/pizza-gaga-new-york-ny-26465057/review/6a7855c8-e942-44b5-9326-b9c3cd675fda
Adrienne's Pizzabar,NY 10004,4.8,4/21/17,2:00,https://onebite.app/restaurant/adriennes-pizzabar-new-york-ny-4c842492/review/27a2cdf5-228f-4377-8476-8b3e825e1c84
Open Market,NY 10005,0.1,4/20/17,2:00,https://onebite.app/restaurant/open-market-new-york-ny-b8f4a787/review/34a2e3d6-ac2e-4b5b-9112-8fa0b1a00403
Santarpio's Pizza,MA 02128,8.2,4/19/17,2:00,https://onebite.app/restaurant/santarpios-pizza-boston-ma-15b74948/review/c412c9c9-0148-4f9a-8244-fc9cfe80ad18
Cucina Bene,NY 10005,7.1,4/18/17,2:00,https://onebite.app/restaurant/cucina-bene-new-york-ny-99ee0d69/review/435ea412-d405-4277-8f86-9f6abbea59d6
